id,source,annotator,text,tokens,ac,ap,conf,ipv,link,keyword,date
1509,simulation_ipv,krn_common,फाड़ी हान्नु पर्ने जठिनीलाई धेरै बुलबुल हुदै छे |,"['फाड़ी', 'हान्नु', 'पर्ने', 'जठिनीलाई', 'धेरै', 'बुलबुल', 'हुदै', 'छे', '|']","['O', 'O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '0', '_', '_', '_', '_', '_']",9,1,,,
1510,simulation_ipv,krn_common,धोतीको रखेल होस् तँ जाठिनी |,"['धोतीको', 'रखेल', 'होस्', 'तँ', 'जाठिनी', '|']","['B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'B-profanity', 'O']","['0', '0', '0', '_', '0', '_']",9,1,,,
1511,simulation_ipv,krn_common,यो पागल अनि एउटा कुलटा आइमाई हो |,"['यो', 'पागल', 'अनि', 'एउटा', 'कुलटा', 'आइमाई', 'हो', '|']","['O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O']","['_', '0', '0', '0', '0', '0', '_', '_']",8,1,,,
1512,simulation_ipv,krn_common,यो त कुकुर्नी भन्दा पनि रजेट आइमाई रछे |,"['यो', 'त', 'कुकुर्नी', 'भन्दा', 'पनि', 'रजेट', 'आइमाई', 'रछे', '|']","['O', 'O', 'B-profanity', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O']","['_', '_', '0', '_', '_', '0', '0', '_', '_']",9,1,,,
1513,simulation_ipv,krn_common,भुत्रो पापी मुजी . . यो मुजी असक्ति कति बोल्न सक्दो रहेछ |,"['भुत्रो', 'पापी', 'मुजी', '.', '.', 'यो', 'मुजी', 'असक्ति', 'कति', 'बोल्न', 'सक्दो', 'रहेछ', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']","['1', '1', '1', '_', '_', '_', '0', '0', '_', '_', '_', '_', '_']",5,1,,,
1514,simulation_ipv,krn_common,चुपलागेर बस्न मुजी . . . . हल्ला नगरी बस्न सक्दैनस ?,"['चुपलागेर', 'बस्न', 'मुजी', '.', '.', '.', '.', 'हल्ला', 'नगरी', 'बस्न', 'सक्दैनस', '?']","['O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_']",4,1,,,
1516,simulation_ipv,krn_common,"अनुहार हेर्दा लुकी लुकी सारी लगाएर रत्यौलीमा नाच्ने जस्तो छ , खुब मलाई जज् गर्छ मुजी |","['अनुहार', 'हेर्दा', 'लुकी', 'लुकी', 'सारी', 'लगाएर', 'रत्यौलीमा', 'नाच्ने', 'जस्तो', 'छ', ',', 'खुब', 'मलाई', 'जज्', 'गर्छ', 'मुजी', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '0', '_']",5,1,,,
1517,simulation_ipv,krn_common,मुजी दलाल खाते मेरो जिन्दगी बर्बाद पार्दिस तैले तलाई कहिलै सान्ति नहोस |,"['मुजी', 'दलाल', 'खाते', 'मेरो', 'जिन्दगी', 'बर्बाद', 'पार्दिस', 'तैले', 'तलाई', 'कहिलै', 'सान्ति', 'नहोस', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['1', '1', '1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",8,1,,,
1518,simulation_ipv,krn_common,बलात्कार गर्ने मुजी पिसाजको छोरा तलाई के थाहा केटिको इज्जत |,"['बलात्कार', 'गर्ने', 'मुजी', 'पिसाजको', 'छोरा', 'तलाई', 'के', 'थाहा', 'केटिको', 'इज्जत', '|']","['O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '1', '1', '1', '_', '_', '_', '_', '_', '_']",6,1,,,
1519,simulation_ipv,krn_common,फकर मुजी केटि बुढो हुदाहुदै नाठो सँग बोल्नु पर्ने तेरो फुको चिलाको |,"['फकर', 'मुजी', 'केटि', 'बुढो', 'हुदाहुदै', 'नाठो', 'सँग', 'बोल्नु', 'पर्ने', 'तेरो', 'फुको', 'चिलाको', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '_']",8,1,,,
1520,simulation_ipv,krn_common,"बढी नबोल मुजी केटि , सुहागरात सम्झाइदिउला नी फेरी |","['बढी', 'नबोल', 'मुजी', 'केटि', ',', 'सुहागरात', 'सम्झाइदिउला', 'नी', 'फेरी', '|']","['O', 'O', 'B-profanity', 'I-profanity', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']","['_', '_', '0', '0', '_', '0', '0', '0', '0', '_']",9,1,,,
1521,simulation_ipv,krn_common,"मुजी अपांग केटि , लाड़ो जस्ती |","['मुजी', 'अपांग', 'केटि', ',', 'लाड़ो', 'जस्ती', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O']","['0', '0', '0', '0', '0', '_', '_']",7,1,,,
1522,simulation_ipv,krn_common,कस्ता कस्ता छक्काहरु हुन्छन मुजी बरु केटि बन न तेरिमा ठ्यस्नी |,"['कस्ता', 'कस्ता', 'छक्काहरु', 'हुन्छन', 'मुजी', 'बरु', 'केटि', 'बन', 'न', 'तेरिमा', 'ठ्यस्नी', '|']","['O', 'O', 'B-sexism', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O']","['_', '_', '1', '_', '0', '_', '_', '_', '_', '0', '0', '_']",8,1,,,
1523,simulation_ipv,krn_common,थुक्क मुजी केटीको चै धज्जिया उडाइस् माधर्चोद |,"['थुक्क', 'मुजी', 'केटीको', 'चै', 'धज्जिया', 'उडाइस्', 'माधर्चोद', '|']","['B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'O']","['0', '0', '_', '_', '_', '_', '0', '_']",9,1,,,
1524,simulation_ipv,krn_common,फुंडी मुजी केटिको नाममा धब्बा थुक्क तँ जस्तै केटिहरुले हो हाम्रो समाज बिगार्ने |,"['फुंडी', 'मुजी', 'केटिको', 'नाममा', 'धब्बा', 'थुक्क', 'तँ', 'जस्तै', 'केटिहरुले', 'हो', 'हाम्रो', 'समाज', 'बिगार्ने', '|']","['B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '_']",8,1,,,
1525,simulation_ipv,krn_common,लाज नवाको नकचरी हावा पोष्ट हान्दै बस्क्षेस |,"['लाज', 'नवाको', 'नकचरी', 'हावा', 'पोष्ट', 'हान्दै', 'बस्क्षेस', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_', '_', '_']",7,1,,,
1527,simulation_ipv,krn_common,मुजी खाते झुन्डिएर पिंग खेल अब रन्डीको बान |,"['मुजी', 'खाते', 'झुन्डिएर', 'पिंग', 'खेल', 'अब', 'रन्डीको', 'बान', '|']","['B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O']","['0', '0', '_', '_', '_', '_', '0', '0', '_']",7,1,,,
1528,simulation_ipv,krn_common,गजेडी खाते तँ कस्तो केटा होस् म राम्रो सँग बुझ्छु |,"['गजेडी', 'खाते', 'तँ', 'कस्तो', 'केटा', 'होस्', 'म', 'राम्रो', 'सँग', 'बुझ्छु', '|']","['B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_']",7,1,,,
1529,simulation_ipv,krn_common,लाड़ो जस्तो मुजी अरु केटाले गर्यो भन्दैमा सब केटा उस्तै ठान्छेस |,"['लाड़ो', 'जस्तो', 'मुजी', 'अरु', 'केटाले', 'गर्यो', 'भन्दैमा', 'सब', 'केटा', 'उस्तै', 'ठान्छेस', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_']",7,1,,,
1530,simulation_ipv,krn_common,म तेरो छोराछोरीलाई र नातिनातिनिहरुलाई निर्ममतापुर्वक मर्ने छु र तेरो अगाडी बलात्कार गर्ने छु। ।,"['म', 'तेरो', 'छोराछोरीलाई', 'र', 'नातिनातिनिहरुलाई', 'निर्ममतापुर्वक', 'मर्ने', 'छु', 'र', 'तेरो', 'अगाडी', 'बलात्कार', 'गर्ने', 'छु।', '।']","['O', 'O', 'O', 'O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O', 'O', 'O', 'B-rape_threat', 'I-rape_threat', 'I-rape_threat', 'O']","['_', '_', '_', '_', '_', '1', '1', '1', '_', '_', '_', '0', '0', '0', '_']",9,1,,,
1531,simulation_ipv,krn_common,म तेरो दातहरु झिकेर उमाल्ने छु। ।,"['म', 'तेरो', 'दातहरु', 'झिकेर', 'उमाल्ने', 'छु।', '।']","['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']","['_', '_', '0', '0', '0', '0', '_']",7,1,,,
1532,simulation_ipv,krn_common,"भग्वान कसम , तेरो शरीरमा जति पनि प्वालहरु छन् त्यो सबै मेरो पिसाबले भरिदिने छु। ।","['भग्वान', 'कसम', ',', 'तेरो', 'शरीरमा', 'जति', 'पनि', 'प्वालहरु', 'छन्', 'त्यो', 'सबै', 'मेरो', 'पिसाबले', 'भरिदिने', 'छु।', '।']","['O', 'O', 'O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']","['_', '_', '_', '_', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '_']",8,1,,,
1533,simulation_ipv,krn_common,म तेरो करंगहरु एक एक गर्दै भाची दिने छु। ।,"['म', 'तेरो', 'करंगहरु', 'एक', 'एक', 'गर्दै', 'भाची', 'दिने', 'छु।', '।']","['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']","['_', '_', '0', '0', '0', '0', '0', '0', '0', '_']",8,1,,,
1534,simulation_ipv,krn_common,म तेरो घुडाहरु निचोलने छु। ।,"['म', 'तेरो', 'घुडाहरु', 'निचोलने', 'छु।', '।']","['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']","['_', '_', '0', '0', '0', '_']",7,1,,,
1535,simulation_ipv,krn_common,म तेरो हात र खुट्टा को औलाहरु काटी बारीमा रोप्ने छु।,"['म', 'तेरो', 'हात', 'र', 'खुट्टा', 'को', 'औलाहरु', 'काटी', 'बारीमा', 'रोप्ने', 'छु।']","['O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O', 'O', 'O']","['_', '_', '0', '0', '0', '0', '0', '0', '_', '_', '_']",7,1,,,
1536,simulation_ipv,krn_common,"तेरो समय समाप्त भयो , हामि तेरो लागि आउदै छौ। ।","['तेरो', 'समय', 'समाप्त', 'भयो', ',', 'हामि', 'तेरो', 'लागि', 'आउदै', 'छौ।', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']","['_', '_', '_', '_', '_', '_', '0', '0', '0', '0', '_']",7,1,,,
1538,simulation_ipv,krn_common,"तेरो जिन्दगि अब केहि अंकमा मात्र सिमित छ , सुरक्षा बल नै आएपनि तलाई म बाट कसैले बचाउन सक्दैन। ।","['तेरो', 'जिन्दगि', 'अब', 'केहि', 'अंकमा', 'मात्र', 'सिमित', 'छ', ',', 'सुरक्षा', 'बल', 'नै', 'आएपनि', 'तलाई', 'म', 'बाट', 'कसैले', 'बचाउन', 'सक्दैन।', '।']","['O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O', 'O', 'O', 'O', 'O', 'B-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'I-physical_threat', 'O']","['_', '0', '0', '0', '0', '0', '0', '0', '_', '_', '_', '_', '_', '0', '0', '0', '0', '0', '0', '_']",9,1,,,
